CustomerID,Total_Transaction_Value
14646.0,279489.0199999999
18102.0,256438.49000000005
17450.0,187482.17000000013
14911.0,132572.6199999998
12415.0,123725.44999999987
14156.0,113384.13999999985
17511.0,88125.37999999996
16684.0,65892.07999999999
13694.0,62653.10000000003
15311.0,59419.34000000011
13089.0,57385.880000000114
14096.0,57120.90999999968
15061.0,54228.74000000002
17949.0,52750.84000000001
15769.0,51823.72
16029.0,50992.60999999997
14298.0,50862.43999999997
14088.0,50415.49
17841.0,40340.78000000009
13798.0,36351.41999999996
16422.0,33805.69000000004
12931.0,33462.810000000005
16013.0,33366.25
15838.0,33350.76
17389.0,31300.080000000016
17404.0,30300.819999999992
12748.0,29072.100000000413
13098.0,28658.880000000012
13081.0,27964.480000000047
13408.0,27487.409999999985
14680.0,26932.339999999997
17857.0,26763.339999999997
16333.0,26626.8
13777.0,25748.349999999984
15749.0,21535.9
16210.0,21086.299999999996
12753.0,21024.010000000002
17381.0,20272.42999999999
17675.0,20098.09999999997
15039.0,19786.43999999997
12731.0,18793.410000000007
12471.0,18740.91999999994
15159.0,18573.68000000001
12678.0,17588.260000000002
17428.0,17078.450000000004
13881.0,16989.519999999993
13767.0,16945.71000000001
12921.0,16389.740000000016
12901.0,16293.099999999997
17677.0,16219.22
15856.0,16173.670000000002
15189.0,15802.140000000009
14051.0,15477.33999999999
16839.0,15357.779999999988
14031.0,14634.639999999992
15513.0,14520.079999999996
16133.0,14305.66
14866.0,14197.450000000008
16705.0,13946.129999999988
12681.0,13677.59
12621.0,13612.069999999998
12433.0,13375.869999999992
12540.0,13309.039999999992
12477.0,13117.009999999993
17735.0,13110.019999999991
14258.0,12650.079999999996
15640.0,12433.339999999982
13078.0,12432.279999999997
15498.0,12396.459999999994
16000.0,12393.7
12682.0,12288.219999999998
12557.0,11990.96
16525.0,11895.570000000007
17340.0,11891.179999999997
14606.0,11713.850000000064
12939.0,11581.8
14607.0,11341.100000000002
14194.0,11216.74999999999
15125.0,11117.050000000001
12409.0,11056.930000000004
14895.0,11020.260000000007
12971.0,10930.259999999998
13340.0,10736.47999999999
17581.0,10736.109999999991
13319.0,10664.33999999999
14769.0,10641.600000000006
17139.0,10585.569999999985
13113.0,10510.000000000007
14062.0,10464.85
16779.0,10454.04999999999
17107.0,10380.429999999995
15615.0,10360.03999999999
15251.0,10327.109999999999
16180.0,10217.480000000001
16843.0,10183.820000000007
17865.0,10158.539999999994
17706.0,10097.369999999995
12590.0,9861.380000000003
13199.0,9803.960000000003
13001.0,9797.920000000013
15078.0,9623.350000000022
13458.0,9537.919999999998
14733.0,9451.539999999997
16523.0,9295.670000000007
12709.0,9294.099999999993
14667.0,9231.200000000004
14367.0,9167.820000000007
12744.0,9120.39
12567.0,9114.939999999993
18092.0,9065.760000000002
13969.0,8986.69
12451.0,8933.519999999999
13488.0,8910.609999999999
16033.0,8727.609999999988
13090.0,8689.390000000003
17243.0,8628.55
17306.0,8600.730000000005
17017.0,8574.110000000002
16656.0,8568.24
18139.0,8393.219999999996
16558.0,8257.04000000001
15358.0,8234.799999999992
12683.0,8221.09
14056.0,8124.399999999982
14936.0,8117.42
16672.0,8093.589999999999
13854.0,8025.0199999999995
18109.0,7925.319999999997
14952.0,7912.79
14849.0,7904.279999999997
12428.0,7877.200000000004
14796.0,7839.5099999999775
12435.0,7829.889999999998
15290.0,7803.77
13629.0,7792.36
13093.0,7741.47
14527.0,7711.379999999953
17811.0,7677.709999999991
15044.0,7629.3799999999965
15194.0,7521.169999999997
18172.0,7490.170000000001
13263.0,7454.069999999956
17396.0,7330.800000000001
18229.0,7276.900000000001
13018.0,7272.749999999996
12583.0,7187.339999999993
16745.0,7170.700000000005
12474.0,7116.47
12980.0,7092.06
16729.0,7076.279999999985
13324.0,7072.799999999994
16873.0,7066.309999999998
13985.0,7024.530000000005
14961.0,7006.580000000002
12766.0,6989.629999999999
12798.0,6977.039999999999
15465.0,6945.02
13027.0,6912.0
12989.0,6854.509999999997
16187.0,6841.239999999998
16713.0,6840.230000000009
17416.0,6838.340000000002
12705.0,6814.240000000004
15023.0,6763.15999999999
18055.0,6752.14
16532.0,6748.8
12830.0,6748.4000000000015
15601.0,6745.359999999997
13576.0,6703.3
16746.0,6694.310000000009
16353.0,6675.709999999997
16923.0,6666.829999999986
15249.0,6657.360000000006
16652.0,6654.26
16182.0,6617.650000000001
17338.0,6612.179999999995
15482.0,6568.719999999998
12476.0,6546.580000000007
15144.0,6530.040000000007
16814.0,6500.600000000003
15694.0,6423.5999999999985
12431.0,6416.389999999999
13871.0,6389.800000000004
12626.0,6388.3499999999985
13102.0,6336.290000000001
18223.0,6315.230000000003
16126.0,6287.770000000002
13709.0,6249.110000000003
12359.0,6245.530000000006
12472.0,6229.480000000004
13668.0,6216.069999999984
12357.0,6207.669999999996
17315.0,6204.459999999995
15005.0,6180.489999999992
14057.0,6147.4000000000015
14060.0,6135.379999999998
15939.0,6102.259999999999
17509.0,6100.740000000002
13225.0,6083.040000000002
14101.0,5976.79
12637.0,5953.25
15382.0,5927.859999999999
13097.0,5893.319999999993
13418.0,5845.439999999999
14944.0,5842.950000000003
13209.0,5820.16
14505.0,5818.699999999986
13316.0,5815.490000000002
14415.0,5811.559999999999
14735.0,5807.69
15218.0,5756.890000000001
17686.0,5739.460000000007
13178.0,5725.470000000003
12720.0,5713.2800000000025
13050.0,5684.610000000003
14110.0,5669.65
16553.0,5664.569999999999
13468.0,5656.750000000002
14049.0,5639.149999999996
13004.0,5613.429999999999
13534.0,5613.080000000015
18118.0,5595.76999999997
17049.0,5594.780000000006
12481.0,5590.8600000000015
17757.0,5585.4899999999925
12839.0,5583.620000000003
16767.0,5580.599999999999
15502.0,5541.459999999999
17716.0,5505.790000000001
16985.0,5461.620000000001
15805.0,5452.169999999996
16609.0,5450.960000000006
16265.0,5423.150000000002
12490.0,5417.9299999999985
17719.0,5367.800000000004
18225.0,5361.02
16161.0,5352.969999999997
13269.0,5315.919999999999
16303.0,5305.829999999999
15150.0,5303.969999999995
17730.0,5288.829999999997
17850.0,5288.630000000009
16258.0,5203.51
18226.0,5192.100000000004
15727.0,5178.960000000001
17858.0,5155.659999999998
12362.0,5154.580000000002
16701.0,5150.270000000002
13756.0,5145.119999999995
15903.0,5126.34
17061.0,5116.129999999999
14688.0,5107.379999999999
18198.0,5083.060000000003
15046.0,5064.01
12432.0,5059.3200000000015
13139.0,5055.790000000004
17602.0,5050.769999999997
15719.0,5043.959999999997
16700.0,5040.000000000003
13599.0,5030.5999999999985
15301.0,5028.119999999999
17426.0,5022.259999999998
12444.0,5005.46
14755.0,4965.379999999999
15547.0,4954.839999999991
14329.0,4928.740000000004
16191.0,4913.32
13941.0,4912.41
14709.0,4911.140000000007
12437.0,4896.659999999998
17133.0,4892.240000000001
12688.0,4873.810000000005
12700.0,4867.990000000006
12664.0,4863.879999999999
15786.0,4834.200000000004
14292.0,4819.329999999998
17365.0,4801.559999999999
15738.0,4788.769999999996
13013.0,4786.990000000001
15555.0,4758.199999999989
17690.0,4748.450000000001
17652.0,4737.1299999999965
12955.0,4734.259999999999
16722.0,4711.21
14562.0,4709.22
12714.0,4708.859999999994
14135.0,4690.31
15152.0,4684.240000000001
14159.0,4678.299999999991
15187.0,4670.080000000001
14191.0,4660.010000000002
14180.0,4640.769999999999
17809.0,4627.619999999998
14189.0,4604.3099999999995
16931.0,4604.2199999999875
15291.0,4596.510000000002
14286.0,4595.809999999998
14390.0,4592.470000000003
14004.0,4582.639999999999
17068.0,4531.340000000004
17613.0,4509.37
12484.0,4495.27
12524.0,4485.719999999999
12627.0,4478.53
15032.0,4464.0999999999985
17364.0,4455.729999999996
14085.0,4435.789999999997
15093.0,4410.139999999998
13267.0,4404.440000000001
17975.0,4393.6100000000015
16984.0,4392.419999999996
15955.0,4389.810000000001
16626.0,4379.6500000000015
12752.0,4366.779999999999
16945.0,4345.500000000007
15874.0,4330.670000000001
14016.0,4328.46
18251.0,4314.719999999999
12347.0,4309.999999999997
17937.0,4301.22
13505.0,4282.879999999999
15034.0,4277.659999999998
14422.0,4263.64
12712.0,4241.629999999999
14800.0,4236.339999999998
12757.0,4227.7000000000035
14525.0,4221.369999999997
12500.0,4206.2699999999995
17920.0,4204.0999999999885
17419.0,4200.969999999999
15971.0,4199.85
12747.0,4196.010000000001
18041.0,4161.139999999996
16549.0,4154.639999999994
13555.0,4149.2800000000025
12949.0,4143.020000000001
13384.0,4122.28
15570.0,4109.97
12536.0,4106.820000000003
13988.0,4098.800000000001
14534.0,4075.349999999999
16592.0,4073.2799999999993
12449.0,4067.2900000000013
12569.0,4064.989999999999
14092.0,4063.100000000003
16401.0,4061.239999999999
14401.0,4039.9799999999987
16670.0,4022.4600000000028
13815.0,4014.9099999999985
17567.0,4012.559999999999
12378.0,4008.6200000000013
16186.0,3991.9400000000032
17001.0,3989.5700000000006
14547.0,3986.739999999999
12867.0,3986.2199999999953
12656.0,3982.720000000002
12957.0,3979.0400000000022
15416.0,3974.3699999999994
15529.0,3967.779999999997
17769.0,3960.6299999999997
13183.0,3957.7800000000016
14277.0,3957.000000000001
17611.0,3947.8699999999994
12727.0,3947.7000000000003
17377.0,3925.919999999996
14426.0,3918.9000000000005
17593.0,3911.5599999999995
13802.0,3906.2700000000013
14739.0,3899.1000000000004
17651.0,3886.670000000001
12841.0,3876.399999999998
14291.0,3873.2999999999984
12779.0,3868.700000000003
12749.0,3868.2000000000016
13124.0,3866.3299999999977
13999.0,3865.2600000000034
18073.0,3864.440000000002
15195.0,3861.0
12539.0,3852.4999999999986
15804.0,3848.5499999999984
16327.0,3844.22
12662.0,3817.079999999998
17091.0,3802.8100000000018
15867.0,3797.7899999999986
16655.0,3794.519999999997
13435.0,3794.49
15299.0,3787.0900000000006
12562.0,3781.7400000000025
15298.0,3774.1000000000013
16168.0,3770.600000000001
18087.0,3770.12
17173.0,3755.6499999999983
13523.0,3755.3800000000006
16904.0,3754.2699999999986
12429.0,3750.400000000001
17238.0,3744.65
12668.0,3743.180000000002
16145.0,3741.9799999999955
14282.0,3729.3400000000042
15808.0,3724.7700000000013
12502.0,3723.87
13069.0,3717.819999999998
13266.0,3717.6699999999996
14364.0,3717.349999999999
16240.0,3693.8100000000013
12597.0,3683.1300000000015
12647.0,3669.9200000000005
16253.0,3665.6199999999985
17819.0,3661.069999999999
12553.0,3652.2500000000014
18079.0,3651.969999999997
15845.0,3650.8699999999994
16712.0,3645.4299999999957
16440.0,3640.669999999999
15379.0,3631.89
13381.0,3626.8100000000004
16570.0,3622.9500000000007
13327.0,3617.5699999999983
15296.0,3610.3100000000004
13137.0,3605.0799999999995
16242.0,3598.260000000001
13082.0,3595.4800000000005
14132.0,3580.130000000001
12417.0,3578.8
17203.0,3563.8499999999995
15484.0,3563.1099999999997
13426.0,3550.6999999999975
12370.0,3545.689999999998
14503.0,3543.2600000000016
15544.0,3542.5099999999948
14040.0,3542.1899999999996
17491.0,3541.9200000000005
17528.0,3540.1000000000017
13552.0,3539.530000000001
13334.0,3536.819999999998
17160.0,3518.0299999999993
13953.0,3515.6800000000003
16131.0,3506.5400000000013
15505.0,3497.140000000001
13520.0,3487.749999999999
16458.0,3482.7400000000002
14907.0,3478.8499999999976
14395.0,3471.9100000000008
17230.0,3466.6700000000005
13448.0,3465.6700000000023
17576.0,3457.7799999999975
17758.0,3456.7000000000025
15410.0,3450.8400000000015
16019.0,3450.2399999999993
13536.0,3448.2899999999986
15129.0,3447.4
15113.0,3439.4100000000008
15581.0,3429.9700000000003
15974.0,3429.55
14221.0,3427.849999999999
16360.0,3411.6900000000005
13993.0,3409.6600000000003
15981.0,3408.4799999999987
13437.0,3408.0599999999995
17669.0,3406.7200000000003
13842.0,3385.619999999999
13198.0,3384.0899999999974
15228.0,3376.9600000000005
17725.0,3371.1300000000006
13014.0,3365.4300000000003
16011.0,3362.7100000000023
13148.0,3348.4799999999996
13015.0,3346.2800000000016
12643.0,3344.6400000000003
15708.0,3329.719999999999
15676.0,3324.09
12594.0,3320.2199999999984
16818.0,3317.9700000000003
14227.0,3315.710000000002
16556.0,3313.79
13373.0,3312.2500000000005
14841.0,3295.7599999999993
17183.0,3286.9099999999994
12480.0,3281.6300000000015
12406.0,3280.7500000000014
16717.0,3278.36
17723.0,3276.4
14702.0,3250.639999999998
13952.0,3246.091
15764.0,3245.4700000000007
17050.0,3228.8399999999992
15622.0,3224.5300000000016
13880.0,3219.7700000000004
12613.0,3218.979999999998
12619.0,3214.81
15443.0,3212.159999999999
16107.0,3204.16
17220.0,3198.2500000000027
13868.0,3192.54
17685.0,3191.5299999999993
13758.0,3190.550000000001
14844.0,3189.8099999999995
14388.0,3172.040000000002
16837.0,3167.7300000000014
13268.0,3167.639999999999
16041.0,3166.4
17863.0,3159.9999999999995
12456.0,3153.889999999998
14145.0,3148.2
15632.0,3147.3100000000013
15065.0,3135.9800000000005
17231.0,3127.820000000003
13685.0,3119.4400000000014
14175.0,3108.0600000000018
17672.0,3106.6200000000003
13869.0,3104.9500000000035
13742.0,3102.420000000001
13135.0,3096.0
17059.0,3095.0399999999995
14235.0,3093.8599999999997
14099.0,3092.9700000000003
15491.0,3090.8500000000017
14257.0,3087.27
16326.0,3085.9600000000046
13362.0,3085.4899999999984
16905.0,3085.4799999999996
15998.0,3084.1699999999987
13047.0,3079.1000000000013
12910.0,3075.0400000000013
14565.0,3073.7700000000023
18272.0,3064.78
16218.0,3054.8700000000013
16940.0,3049.880000000001
14456.0,3047.6299999999987
16686.0,3043.4799999999987
16607.0,3038.670000000001
16709.0,3029.870000000001
17799.0,3026.0799999999967
16156.0,3024.6200000000013
13631.0,3021.77
18094.0,3017.2999999999993
16678.0,3013.8300000000013
12598.0,3002.679999999999
15861.0,3000.360000000001
12395.0,2998.279999999999
14307.0,2995.7200000000007
12670.0,2986.1500000000005
12916.0,2982.350000000001
15687.0,2981.499999999999
15854.0,2974.6499999999974
16497.0,2965.690000000001
15514.0,2963.1900000000014
17659.0,2954.7500000000014
14639.0,2952.3400000000024
17084.0,2949.7500000000014
14146.0,2949.57
12754.0,2949.12
16393.0,2941.0500000000025
17444.0,2940.0400000000013
14868.0,2939.640000000002
14032.0,2929.840000000001
14530.0,2925.910000000001
17512.0,2920.0400000000013
12906.0,2919.809999999999
13451.0,2916.45
14543.0,2916.1700000000005
12438.0,2906.8500000000004
17924.0,2894.33
18144.0,2888.750000000001
15673.0,2881.0200000000013
14251.0,2879.7000000000003
16633.0,2878.1500000000005
14005.0,2874.7200000000007
13901.0,2867.2
15628.0,2865.6400000000003
12685.0,2863.0800000000004
18145.0,2861.5500000000006
14299.0,2855.3499999999995
12473.0,2848.2299999999996
12408.0,2842.57
14535.0,2841.0900000000047
14711.0,2838.199999999997
14852.0,2836.6899999999982
17596.0,2827.929999999999
13174.0,2817.0300000000007
15984.0,2816.9700000000007
12356.0,2811.4300000000007
16081.0,2806.9000000000005
14572.0,2803.690000000001
12758.0,2791.590000000001
17739.0,2786.05
16928.0,2781.499999999998
12388.0,2780.6600000000003
14112.0,2774.1699999999964
13769.0,2771.869999999999
17644.0,2768.9799999999996
15356.0,2766.499999999999
13735.0,2766.179999999997
13230.0,2763.4100000000008
16871.0,2761.49
15114.0,2760.5599999999977
16764.0,2758.2500000000027
14626.0,2757.0699999999997
15993.0,2756.8199999999997
16316.0,2755.5600000000004
12578.0,2753.3599999999988
13870.0,2751.250000000001
14854.0,2749.8900000000003
17504.0,2745.28
14903.0,2744.4800000000005
17213.0,2741.079999999998
14125.0,2740.4300000000017
14121.0,2740.3
16003.0,2735.3700000000003
12380.0,2720.56
18230.0,2716.5999999999995
12840.0,2714.269999999999
13285.0,2709.1200000000003
13654.0,2707.329999999999
13971.0,2702.2199999999993
18097.0,2692.85
14107.0,2688.48
17386.0,2686.42
14732.0,2686.3399999999997
15796.0,2666.61
14713.0,2664.2599999999998
12360.0,2662.0600000000004
14439.0,2661.24
17069.0,2655.2200000000007
13851.0,2651.46
15321.0,2650.7299999999996
15696.0,2644.46
13804.0,2635.7900000000004
15671.0,2635.4900000000007
17402.0,2633.85
18077.0,2633.009999999999
13771.0,2631.700000000001
16618.0,2630.6400000000012
12721.0,2628.980000000001
15752.0,2628.9300000000026
17965.0,2622.569999999998
18210.0,2621.379999999999
14262.0,2618.230000000001
12708.0,2616.320000000001
12625.0,2614.3199999999997
12836.0,2612.8599999999988
17346.0,2611.58
16255.0,2609.2999999999993
12726.0,2609.1000000000004
16241.0,2607.8700000000067
14408.0,2606.53
13422.0,2601.5500000000006
13644.0,2597.5200000000013
16919.0,2596.4499999999994
18260.0,2595.000000000001
15782.0,2593.9400000000005
13983.0,2590.46
13895.0,2588.1199999999994
13021.0,2584.3999999999996
12520.0,2582.5099999999998
12600.0,2581.0400000000004
13911.0,2580.909999999999
15485.0,2575.0
15521.0,2574.650000000001
17655.0,2571.7400000000025
15033.0,2571.020000000001
16308.0,2560.0
14397.0,2556.6800000000007
15572.0,2552.86
13136.0,2545.3800000000006
13344.0,2543.720000000002
14676.0,2543.24
14334.0,2539.4600000000005
13883.0,2538.749999999999
18075.0,2538.7200000000007
14243.0,2535.8799999999987
13471.0,2531.579999999998
16912.0,2528.670000000001
17317.0,2524.0200000000004
15245.0,2515.8400000000006
17728.0,2515.680000000001
17314.0,2514.76
17700.0,2508.89
18245.0,2507.5599999999995
17449.0,2504.8599999999997
13695.0,2504.1299999999987
13975.0,2503.2299999999996
16477.0,2494.4600000000005
14546.0,2487.0200000000023
14701.0,2486.219999999999
15271.0,2485.820000000002
12913.0,2483.6299999999997
16710.0,2483.04
13507.0,2479.159999999999
12455.0,2466.859999999997
17164.0,2466.4000000000005
12517.0,2464.8899999999994
17131.0,2463.170000000001
13784.0,2462.7899999999995
15932.0,2461.850000000001
17682.0,2459.3300000000004
14315.0,2456.979999999999
14842.0,2456.7999999999997
14659.0,2456.5300000000007
15750.0,2451.229999999999
14163.0,2445.9100000000008
13588.0,2445.119999999998
13949.0,2427.3199999999974
14766.0,2423.07
15606.0,2422.64
13658.0,2421.470000000002
15089.0,2420.8400000000024
16143.0,2419.8399999999992
12397.0,2409.9000000000005
17589.0,2404.170000000001
15980.0,2398.8599999999997
13141.0,2385.7999999999993
17071.0,2385.480000000001
17530.0,2385.0000000000023
14554.0,2381.040000000002
17722.0,2380.6399999999994
18065.0,2380.080000000001
14930.0,2372.860000000001
13722.0,2369.1600000000008
14493.0,2362.8400000000006
17634.0,2361.9700000000034
15370.0,2360.55
14030.0,2360.0899999999997
14440.0,2357.6800000000003
14502.0,2351.02
15140.0,2350.0000000000005
15527.0,2348.819999999999
13908.0,2347.0499999999984
18259.0,2338.600000000001
17434.0,2333.420000000001
12483.0,2327.130000000001
14239.0,2323.5000000000014
14309.0,2319.6800000000007
15755.0,2318.880000000002
13994.0,2313.140000000001
13394.0,2312.7999999999997
17838.0,2312.7000000000007
14290.0,2307.4499999999994
15288.0,2306.519999999999
15785.0,2303.750000000001
17211.0,2299.670000000001
15105.0,2298.930000000001
15270.0,2298.2000000000003
17954.0,2295.370000000001
13704.0,2295.3099999999986
15704.0,2293.6199999999994
12615.0,2291.1900000000005
17744.0,2291.079999999999
17313.0,2288.1299999999997
12684.0,2283.6299999999997
17188.0,2275.58
12782.0,2273.3200000000015
17768.0,2273.1800000000003
14466.0,2272.4000000000015
16735.0,2269.2099999999996
16550.0,2266.249999999998
18257.0,2265.38
13700.0,2265.119999999999
13527.0,2263.76
16209.0,2262.62
14432.0,2255.5099999999984
15235.0,2247.5099999999998
16771.0,2246.8100000000013
16782.0,2242.25
15665.0,2242.0100000000007
15281.0,2239.9499999999994
16293.0,2236.7400000000002
14700.0,2235.2999999999997
18242.0,2232.49
14825.0,2226.9099999999985
12704.0,2220.84
12876.0,2218.0200000000004
17591.0,2215.020000000001
15373.0,2213.1100000000006
17442.0,2210.2600000000007
12653.0,2209.8500000000004
14211.0,2208.2999999999997
15797.0,2207.4
13115.0,2205.6300000000006
12755.0,2203.1999999999994
13831.0,2202.99
13680.0,2202.3099999999995
14226.0,2201.64
17696.0,2201.050000000001
15123.0,2199.309999999999
14776.0,2195.5799999999995
16743.0,2191.8400000000006
13365.0,2191.220000000001
13862.0,2187.3100000000013
15179.0,2186.2000000000003
15394.0,2183.54
16628.0,2183.04
15722.0,2181.21
14808.0,2175.369999999998
14560.0,2174.1800000000007
16076.0,2173.5299999999997
15811.0,2171.3199999999997
14341.0,2166.3799999999983
12856.0,2162.680000000001
16456.0,2158.3700000000003
12935.0,2156.4499999999994
13755.0,2154.680000000001
13224.0,2150.8499999999995
16966.0,2148.4700000000003
17272.0,2144.5299999999997
12633.0,2140.6299999999997
16057.0,2140.2200000000003
13317.0,2140.0699999999993
14828.0,2139.76
16379.0,2131.9000000000005
17400.0,2129.9600000000023
12909.0,2128.83
14360.0,2128.23
16407.0,2126.9300000000017
15058.0,2124.9900000000025
18061.0,2119.4099999999994
13632.0,2117.02
18008.0,2116.19
14691.0,2114.3299999999995
14407.0,2111.0799999999995
13517.0,2109.0699999999997
13265.0,2107.6600000000008
18173.0,2106.84
14461.0,2103.059999999999
14515.0,2102.0899999999997
12560.0,2101.3900000000003
15815.0,2100.6000000000004
17191.0,2095.1300000000015
18283.0,2094.880000000003
13571.0,2092.32
13297.0,2089.8500000000004
12501.0,2089.68
14810.0,2087.879999999999
18044.0,2085.649999999999
16954.0,2085.0800000000004
15834.0,2084.900000000002
18093.0,2083.42
14306.0,2083.4199999999996
14696.0,2070.97
14482.0,2068.150000000001
14209.0,2067.1300000000006
18231.0,2066.170000000001
12928.0,2062.6999999999994
16281.0,2062.06
17861.0,2059.2000000000007
18241.0,2058.090000000001
12610.0,2057.9900000000007
12518.0,2056.8899999999994
13126.0,2056.29
17667.0,2055.5099999999993
12948.0,2053.7
17086.0,2050.079999999999
17625.0,2047.0000000000011
17597.0,2044.3700000000003
14232.0,2043.9300000000003
13450.0,2043.7200000000003
14640.0,2042.149999999999
17090.0,2041.850000000001
17846.0,2033.1
14001.0,2030.33
16409.0,2028.8800000000017
16358.0,2024.949999999999
14544.0,2024.4500000000005
16875.0,2023.47
18069.0,2021.8200000000004
15341.0,2020.52
18219.0,2019.7700000000004
14188.0,2018.91
14506.0,2012.1700000000012
15531.0,2007.4399999999994
15372.0,2007.4
16098.0,2005.6300000000003
14730.0,2005.0600000000063
17082.0,2003.8500000000008
16754.0,2002.4
13305.0,2000.8599999999992
18188.0,1998.49
16698.0,1998.0
13630.0,1995.6799999999998
17827.0,1995.460000000001
17612.0,1992.759999999999
17679.0,1992.1100000000006
17088.0,1991.009999999999
13593.0,1990.2800000000009
13495.0,1990.1199999999994
17940.0,1983.5800000000004
12585.0,1982.809999999999
18204.0,1979.3
13590.0,1976.1199999999992
15493.0,1967.250000000005
14462.0,1965.9000000000003
17790.0,1965.5500000000013
17218.0,1960.7200000000003
16341.0,1959.3800000000003
14498.0,1957.3200000000004
17554.0,1952.4499999999998
14653.0,1947.5499999999997
17337.0,1944.3200000000033
14418.0,1937.2500000000002
14472.0,1936.8400000000013
14978.0,1931.4200000000028
14655.0,1930.15
17406.0,1928.72
17490.0,1926.8799999999997
14217.0,1925.36
12528.0,1922.2800000000009
13246.0,1922.1000000000008
16983.0,1920.1999999999998
12674.0,1919.3100000000002
12457.0,1917.78
15518.0,1911.890000000001
14285.0,1910.0100000000004
16426.0,1908.2500000000002
14409.0,1908.2499999999998
17228.0,1906.0900000000015
16150.0,1906.0699999999988
15819.0,1905.45
14250.0,1904.0500000000002
16938.0,1903.1300000000012
14210.0,1900.89
12762.0,1898.5200000000004
16942.0,1894.1100000000017
12584.0,1893.9500000000005
17870.0,1889.400000000002
14934.0,1888.8400000000006
12371.0,1887.9600000000003
15641.0,1887.2000000000005
12853.0,1881.6999999999998
17463.0,1881.3600000000017
16170.0,1880.4199999999996
16128.0,1880.22
17293.0,1875.1100000000006
16986.0,1873.2
15021.0,1872.2800000000025
15157.0,1869.500000000001
15367.0,1867.6899999999991
14524.0,1867.6800000000007
17787.0,1865.1899999999994
17738.0,1863.3500000000001
15351.0,1862.140000000001
14887.0,1862.0
13982.0,1861.11
13890.0,1860.8599999999992
17422.0,1853.1299999999997
12423.0,1849.1100000000001
13421.0,1848.9799999999993
18180.0,1843.75
17469.0,1843.0599999999997
12950.0,1843.0
15814.0,1842.7300000000005
17015.0,1842.5599999999995
16102.0,1842.1400000000003
16455.0,1841.1800000000005
12963.0,1841.0299999999995
12383.0,1839.3099999999997
14216.0,1839.3
17519.0,1839.0700000000004
14459.0,1837.9199999999996
18287.0,1837.2799999999997
16152.0,1829.04
15203.0,1827.7999999999984
18122.0,1826.2100000000016
16153.0,1824.2300000000002
16169.0,1822.9700000000003
16201.0,1821.5199999999993
14533.0,1812.6200000000006
16474.0,1811.470000000002
13725.0,1809.8100000000002
13650.0,1809.34
16979.0,1809.0500000000004
13048.0,1805.9099999999994
12381.0,1803.9600000000005
14305.0,1803.76
15812.0,1801.14
16249.0,1800.0700000000006
13562.0,1799.3299999999988
13196.0,1797.78
17750.0,1797.5699999999997
12348.0,1797.24
18235.0,1796.48
18179.0,1793.1700000000008
17648.0,1789.55
17663.0,1788.27
13875.0,1786.7900000000004
13510.0,1785.1599999999983
14608.0,1785.1499999999999
14935.0,1784.7099999999998
17629.0,1784.1200000000008
17705.0,1781.1199999999992
15260.0,1780.77
16380.0,1780.5900000000001
14215.0,1777.9200000000008
17092.0,1777.7800000000007
13481.0,1776.809999999999
16841.0,1774.6200000000003
16719.0,1773.9200000000008
14387.0,1770.5600000000013
